Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
12,1,0,0.000173827262096256,0.0284977584585416,2.62640002542112e-05,1.14229733487693e-07,1.58058425717825e-09,3.49798892012476e-12,0.00138884966249497,1.36095039611108e-05,8.257602020212e-13,4.2430944974403e-11,2.23285959653865e-09,3.46104590611242e-12
13,1,0,0.000173909802603588,0.028497756516402,2.6264000106116e-05,1.89634754380542e-07,6.74629820954659e-10,1.58462362614338e-12,0.00138884971456789,1.36078970154722e-05,1.4002118552485e-12,1.83039171560346e-11,3.70680874763085e-09,5.76077361383393e-12
14,1,0,0.000173842568584902,0.0284977643756006,2.62640008924771e-05,1.28164988272484e-07,8.44817377269903e-09,1.24804653203511e-11,0.00138884950382442,1.36092057181365e-05,8.67122545394562e-13,2.26520932579167e-10,2.50525338784033e-09,3.85273136738164e-12
15,1,0,0.000173561420597511,0.0284977705755082,2.62640013570506e-05,1.29376284145398e-07,1.56508902823864e-08,1.83993012475257e-11,0.00138884933759363,1.36147014467137e-05,1.09051440272669e-12,4.19641546931935e-10,2.52893059737182e-09,4.00091494428642e-12
16,1,0,0.000173896058322566,0.0284977571406803,2.62640001614951e-05,1.77068745600822e-07,5.03616991989828e-11,2.34911435513242e-12,0.0013888496978286,1.36081643723804e-05,1.3013740741323e-12,2.84921147670613e-12,3.46117976495755e-09,5.37596475035818e-12
17,1,0,0.000174029090593392,0.0284977529892879,2.62639997750685e-05,2.9834015000183e-07,4.77012625949296e-09,2.30410343159026e-12,0.00138884980913858,1.36055802764164e-05,2.23588229075795e-12,1.27875765959883e-10,5.83168349461957e-09,9.08184584667267e-12
18,1,0,0.00017379640825708,0.0284977547251703,2.62639997992412e-05,8.60079102675648e-08,2.75432187533458e-09,2.42471051173954e-12,0.00138884976261007,1.36101054651226e-05,6.56844965067583e-13,7.39331810050748e-11,1.68120488403747e-09,2.62391501981886e-12
19,1,0,0.000173832286029177,0.0284977479864802,2.62639991104324e-05,1.18773507732273e-07,1.05756289518058e-08,1.20315179862976e-11,0.00138884994330936,1.36094060563495e-05,9.67363077343157e-13,2.83643732354792e-10,2.32167710997609e-09,3.6542990037693e-12
20,1,0,0.000173982575490697,0.0284977692399229,2.62640015051149e-05,2.55973483905977e-07,1.41005912055977e-08,2.13709808270563e-11,0.0013888493733736,1.36064828740862e-05,1.75649472979274e-12,3.78105139115541e-10,5.00353833444025e-09,7.70794422741819e-12
21,1,0,0.000173884483472246,0.0284977567972871,2.62640001184739e-05,1.66476484628316e-07,3.48364744253037e-10,1.70181641537208e-12,0.00138884970703782,1.36083895971955e-05,1.2270478777636e-12,9.70207515244435e-12,3.25413184913885e-09,5.05628460127073e-12
22,1,0,0.000173945386113213,0.0284977667356962,2.62640012139045e-05,2.22071578004769e-07,1.11924928303544e-08,1.7206736631686e-11,0.00138884944052878,1.36072052366427e-05,1.53311468658894e-12,3.00123188584503e-10,4.3408545124013e-09,6.69178353418511e-12
23,1,0,0.000173849394243553,0.0284977592867297,2.62640003558324e-05,1.34436236088146e-07,2.54200561542213e-09,4.99091112269985e-12,0.00138884964028482,1.3609072762919e-05,9.65766017318118e-13,6.81854354226008e-11,2.62783803723444e-09,4.07021767793769e-12
24,1,0,0.000173516055055064,0.0284977658929234,2.62640008281758e-05,1.71098304988606e-07,1.02146543846173e-08,1.08911964999282e-11,0.00138884946316333,1.36155917677232e-05,1.34884999802028e-12,2.73870649569451e-10,3.34447496347075e-09,5.2429327468841e-12
25,1,0,0.000173498814811832,0.0284977723385825,2.6264001502137e-05,1.8690506059818e-07,1.76957698266652e-08,2.02792394873447e-11,0.00138884929032104,1.36159303682148e-05,1.53166144027713e-12,4.74474576721278e-10,3.65345109810644e-09,5.75703463897834e-12
