Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
52,1,0,0.000173702432197024,0.0284977570976288,2.62640000361362e-05,2.20882856376262e-12,6.16286564253051e-14,3.27309652861491e-14,0.00138884969899886,1.36119403322211e-05,2.57624665746453e-16,2.52914872687567e-12,4.32048566748485e-14,3.87760478989917e-14
53,1,0,0.000173702434637816,0.0284977570975871,2.62639999757393e-05,9.52658251901059e-13,6.72095881998069e-15,3.30524350966616e-14,0.00138884969899872,1.36119402845099e-05,2.56728574420433e-16,2.52951202468242e-12,1.86594162660579e-14,3.8781743385823e-14
54,1,0,0.000173702434259449,0.0284977570976111,2.62640000361362e-05,4.62562856065976e-13,3.26969096344409e-14,3.27266744776931e-14,0.00138884969899934,1.36119402919059e-05,2.56883975105099e-16,2.52997132162873e-12,9.1189042050252e-15,3.87884451920252e-14
55,1,0,0.000173702433147115,0.0284977570975697,2.62639999757393e-05,9.78132095777374e-13,3.52041411721142e-14,3.30278618584525e-14,0.00138884969899918,1.3611940313649e-05,2.56639767571168e-16,2.52956400553884e-12,1.91527161056378e-14,3.87821260852072e-14
56,1,0,0.00017370243364153,0.0284977570975778,2.62639999757393e-05,3.37707157446884e-13,2.18738352233335e-14,3.30382937510388e-14,0.00138884969899897,1.36119403039847e-05,2.56621384105015e-16,2.52997336970294e-12,6.72197803661217e-15,3.8788986728223e-14
57,1,0,0.000173702431436575,0.0284977570975882,2.62639999757393e-05,3.19342325386389e-12,4.97722669117232e-15,3.30347214034402e-14,0.00138884969899868,1.36119403470838e-05,2.57497189807489e-16,2.53033635770763e-12,6.24364593613632e-14,3.87930568716333e-14
58,1,0,0.000173702433396275,0.0284977570976241,2.62640000361362e-05,6.55446414163452e-13,5.40103783731533e-14,3.27244118930208e-14,0.00138884969899899,1.36119403087783e-05,2.5704124104471e-16,2.52979394389367e-12,1.2872767757418e-14,3.87857517886628e-14
59,1,0,0.000173702434047372,0.0284977570976006,2.62640000361362e-05,1.87756782181394e-13,1.55206336301149e-14,3.27394327834504e-14,0.00138884969899962,1.36119402960527e-05,2.56935402312748e-16,2.53026931668348e-12,3.89044244432661e-15,3.8793114793826e-14
60,1,0,0.000173702434370371,0.028497757097587,2.62639999757393e-05,6.06177432485404e-13,6.93869802426043e-15,3.30529749477746e-14,0.00138884969899873,1.36119402897372e-05,2.56684195538042e-16,2.52989782708122e-12,1.19163596847656e-14,3.87875691286953e-14
61,1,0,0.00017370243420829,0.0284977570975568,2.62639999757393e-05,3.9626254297822e-13,5.64226399335711e-14,3.30374765600236e-14,0.00138884969899954,1.36119402929056e-05,2.56470662692705e-16,2.5280955460146e-12,7.83590134790611e-15,3.87603735348321e-14
62,1,0,0.000173702432338891,0.0284977570975959,2.62640000361362e-05,2.0248128000374e-12,7.92475187419126e-15,3.27562824822772e-14,0.00138884969899848,1.36119403294467e-05,2.56915936916426e-16,2.52951782701678e-12,3.95905842434491e-14,3.87810826089773e-14
63,1,0,0.000173702434977151,0.028497757097633,2.62640000361362e-05,1.39189453991606e-12,6.84956028091554e-14,3.27033530239988e-14,0.00138884969899875,1.36119402778769e-05,2.56918064283762e-16,2.52980821571798e-12,2.72240740763149e-14,3.87853851099566e-14
64,1,0,0.000173702429202777,0.0284977570976137,2.62640000361362e-05,6.08563333118868e-12,3.69808797460199e-14,3.2763371942411e-14,0.00138884969899801,1.36119403907488e-05,2.60155477462847e-16,2.52919033304173e-12,1.18969734326589e-13,3.8773641224773e-14
65,1,0,0.000173702434799676,0.0284977570974838,2.62639999757393e-05,1.16211986110521e-12,1.76374365711453e-13,3.29739205325249e-14,0.0013888496990015,1.36119402813457e-05,2.5660152171617e-16,2.52694893797591e-12,2.27510615215612e-14,3.87440119560138e-14
66,1,0,0.000173702434648096,0.0284977570975887,2.62639999757393e-05,9.65925587225927e-13,4.11527414348635e-15,3.3056080819004e-14,0.00138884969899867,1.36119402843087e-05,2.56739737654589e-16,2.52948806650795e-12,1.89211902631827e-14,3.87816644071397e-14
67,1,0,0.000173702433917748,0.0284977570975955,2.62640000361362e-05,1.99703073148206e-14,7.22481949627025e-15,3.2744962554222e-14,0.00138884969899976,1.36119402985856e-05,2.56887650797798e-16,2.52961066334006e-12,1.33046768145575e-15,3.87816337181523e-14
68,1,0,0.000173702432087086,0.0284977570975944,2.6264000034359e-05,2.35085554123994e-12,5.47362591320394e-15,3.08191866082822e-14,0.00138884969899853,1.36119403343688e-05,2.57098528645883e-16,2.53005487606026e-12,4.59751256512189e-14,3.87894587199978e-14
69,1,0,0.000173702433563485,0.0284977570976131,2.62640000361362e-05,4.38954560204745e-13,3.59000527050246e-14,3.27415903085122e-14,0.00138884969899928,1.36119403055113e-05,2.56656460310941e-16,2.5266102678523e-12,8.69370020127735e-15,3.87369999005449e-14
70,1,0,0.000173702434583836,0.0284977570975946,2.62640000361362e-05,8.82557892198197e-13,5.77876554147108e-15,3.27368848721774e-14,0.00138884969899852,1.36119402855646e-05,2.56716165891907e-16,2.52962833073097e-12,1.72957870912412e-14,3.87843123380107e-14
71,1,0,0.000173702426549505,0.0284977570975828,2.62639999757393e-05,9.52447029970666e-12,1.37598431487195e-14,3.29964881514262e-14,0.00138884969899883,1.36119404426138e-05,2.65416216411824e-16,2.52912451631182e-12,1.8617393998474e-13,3.87722387790649e-14
72,1,0,0.000173702433736287,0.0284977570976075,2.62640000361362e-05,2.15013085044941e-13,2.68748436784605e-14,3.27323014874033e-14,0.00138884969899943,1.36119403021325e-05,2.56666096325972e-16,2.52707741789206e-12,4.39313727286871e-15,3.87442004980356e-14
