Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
53,1,0,0.000174015877072735,0.02849775039546,2.62639994899577e-05,2.86189920523564e-07,7.77889867362845e-09,6.30189401355029e-12,0.00138884987869604,1.3605836549479e-05,2.17332122597661e-12,2.08629994500536e-10,5.59418177923243e-09,8.72527933937961e-12
54,1,0,0.000173934262164882,0.0284977628427009,2.62640007921604e-05,2.11934858920079e-07,6.67207329870697e-09,1.12812628627633e-11,0.00138884954492239,1.36074214339043e-05,1.49880025441321e-12,1.78919892275501e-10,4.14271107570806e-09,6.40473687035075e-12
55,1,0,0.000173847884151428,0.0284977613684738,2.62640005770001e-05,1.33093907365442e-07,4.96047150973872e-09,8.07265358936649e-12,0.00138884958446177,1.36091021800917e-05,9.34382164893066e-13,1.33013863936276e-10,2.60159942543804e-09,4.01841066939893e-12
56,1,0,0.000173912531267595,0.0284977575574053,2.62640002169294e-05,1.92046784565999e-07,5.34149013876555e-10,3.15877101970477e-12,0.00138884968665251,1.36078439358486e-05,1.40718999489113e-12,1.45165123443461e-11,3.7539569436362e-09,5.82862789095012e-12
57,1,0,0.000173773138838689,0.0284977598432886,2.62640003630607e-05,6.47266700818555e-08,3.18804882545395e-09,4.92102383125525e-12,0.00138884962536659,1.36105594072276e-05,4.47509335308556e-13,8.54949429236313e-11,1.26521845407556e-09,1.95069227402239e-12
58,1,0,0.00017377258844795,0.0284977568424301,2.62640000517491e-05,6.42148671941246e-08,2.96103102348709e-10,4.47119330461534e-13,0.00138884970583642,1.36105701470073e-05,4.7474281989273e-13,8.3678527670675e-12,1.25521416948216e-09,1.95097139999611e-12
59,1,0,0.000173914611574834,0.0284977487496578,2.62639992480735e-05,1.93944771766356e-07,9.69076139918238e-09,9.93362920205745e-12,0.00138884992283753,1.36078034790204e-05,1.51214525639217e-12,2.59898378684807e-10,3.79105701884043e-09,5.93299487357811e-12
60,1,0,0.000173651216546635,0.0284977593423906,2.62640002274406e-05,4.69488134515348e-08,2.60662352541945e-09,2.73766249117114e-12,0.00138884963880848,1.36129420751249e-05,3.68378985887716e-13,6.98902387458334e-11,9.17712989412754e-10,1.43886186182553e-12
61,1,0,0.000173748369893099,0.0284977494927115,2.62639992137718e-05,4.20561455230425e-08,8.82841308998203e-09,1.07789640032391e-11,0.0013888499029244,1.361104288336e-05,3.878109106542e-13,2.36709945103727e-10,8.22075461092974e-10,1.31857247738203e-12
62,1,0,0.000173584092009727,0.028497739968698,2.62639980865425e-05,1.08537849087653e-07,1.98885784401632e-08,2.69000248903547e-11,0.00138885015833066,1.36142568801872e-05,6.21168173857352e-13,5.33301521427718e-10,2.12159988824716e-09,3.20473413118777e-12
63,1,0,0.000173870776971335,0.0284977555766834,2.6263999938333e-05,1.54006418981722e-07,1.7660867604559e-09,3.27530655676179e-13,0.00138884973977016,1.36086563903595e-05,1.14798244558505e-12,4.74521777330139e-11,3.01037825588119e-09,4.6841060250291e-12
64,1,0,0.000173919552915256,0.0284977512330175,2.62639995156042e-05,1.98509325611573e-07,6.80984258271027e-09,6.18217436342824e-12,0.00138884985624425,1.36077073985727e-05,1.52006078990144e-12,1.82649938487493e-10,3.88028081164321e-09,6.0584481534891e-12
65,1,0,0.000173655248751922,0.0284977463476915,2.62639988144798e-05,4.32331156074412e-08,1.24779535296982e-08,1.65559280367288e-11,0.00138884998726778,1.36128631620408e-05,2.0700733386039e-13,3.34570480243164e-10,8.45081964962586e-10,1.25573702052855e-12
66,1,0,0.000173783521181626,0.02849774824724,2.62639991047897e-05,7.42339324250129e-08,1.0277133624802e-08,1.22215213614622e-11,0.0013888499363209,1.36103568364299e-05,6.3726016754319e-13,2.75631488922087e-10,1.45105775930288e-09,2.30074578741778e-12
67,1,0,0.000173852070328281,0.0284977658738065,2.62640010580977e-05,1.36898260684781e-07,1.01913873281194e-08,1.48289211760188e-11,0.00138884946364846,1.36090206426007e-05,9.15826490096028e-13,2.73261365818513e-10,2.67596351582455e-09,4.1099150278394e-12
